game_date,pitcher_name,best_side,line,strikeouts_projection,gap,edge_pct,odds_used,actual,won,pnl
2025-03-27,Yusei Kikuchi,under,6.5,4.987601207371816,1.5123987926281837,12.489645178060604,-115.0,5,1.0,86.95652173913042
2025-03-27,MacKenzie Gore,under,5.5,4.113010949533233,1.3869890504667666,15.959655714067011,-105.0,13,0.0,-100.0
2025-03-27,Tarik Skubal,under,5.5,4.941466440612239,0.5585335593877607,18.60065369645534,120.0,2,1.0,120.0
2025-03-27,Framber Valdez,under,5.5,4.080099092506877,1.4199009074931226,22.17800160391763,105.0,4,1.0,105.0
2025-03-27,Cole Ragans,under,5.5,4.535169243456243,0.9648307565437566,10.637060857225231,-105.0,3,1.0,95.23809523809524
2025-03-27,Paul Skenes,under,6.5,4.499233443564123,2.0007665564358774,38.61080540629804,120.0,7,0.0,-100.0
2025-03-27,Nathan Eovaldi,under,5.5,4.780851348867279,0.7191486511327208,7.4049914846821885,-105.0,9,0.0,-100.0
2025-03-27,Zach Eflin,over,3.5,4.466459284828326,0.9664592848283258,30.360750972058405,130.0,2,0.0,-100.0
2025-03-27,Garrett Crochet,under,6.5,4.902903094051059,1.5970969059489413,30.4664036158346,115.0,4,1.0,115.0
2025-03-27,Hunter Greene,under,6.5,4.466765826437898,2.033234173562102,18.12358492347058,-115.0,8,0.0,-100.0
2025-03-27,Blake Snell,under,6.5,4.6887975668798,1.8112024331202,33.171671676037626,115.0,2,1.0,115.0
2025-03-27,Freddy Peralta,under,5.5,5.377263652112938,0.122736347887062,14.444860387204784,125.0,8,0.0,-100.0
2025-03-29,Justin Verlander,under,4.5,3.0614657424203084,1.4385342575796916,11.640324173580808,-115.0,5,0.0,-100.0
2025-03-29,Bailey Falter,over,3.5,4.031982833349601,0.5319828333496011,18.19671667614705,120.0,4,1.0,120.0
2025-03-30,Nick Pivetta,under,5.5,4.780185469233933,0.719814530766067,10.03370935148422,100.0,4,1.0,100.0
2025-03-30,JP Sears,over,4.5,4.697883427409797,0.1978834274097973,18.20370520942619,130.0,7,1.0,129.99999999999997
2025-03-30,Andrew Heaney,over,4.5,4.8191508381138055,0.3191508381138055,20.160285159153705,130.0,2,0.0,-100.0
2025-03-30,Michael Wacha,under,4.5,3.5994723164522666,0.9005276835477334,18.101249175544144,110.0,2,1.0,110.0
2025-03-30,Jacob deGrom,under,6.5,4.175174031894287,2.3248259681057126,35.89060187681056,110.0,6,1.0,110.0
2025-03-30,Taj Bradley,under,6.5,4.3076039944927365,2.1923960055072635,25.013143247571744,-105.0,7,0.0,-100.0
2025-03-31,Drew Rasmussen,under,4.5,2.4141394487722776,2.0858605512277224,33.28058951869692,110.0,4,1.0,110.0
2025-03-31,Chris Paddack,under,4.5,3.972070364009584,0.5279296359904162,20.819874793070447,125.0,2,1.0,125.0
2025-03-31,Bowden Francis,under,4.5,3.564851948138745,0.9351480518612552,21.410713556795457,115.0,4,1.0,115.0
2025-04-01,Will Warren,over,4.5,4.797218503093973,0.2972185030939727,11.993513340894058,115.0,4,0.0,-100.0
2025-04-02,Kyle Freeland,under,4.5,3.679867419392865,0.8201325806071349,11.395778172915394,100.0,3,1.0,100.0
2025-04-02,Jameson Taillon,over,4.5,4.7614289531686325,0.2614289531686324,21.821888469386565,135.0,7,1.0,135.0
2025-04-02,Jeffrey Springs,over,5.5,5.79430219686533,0.2943021968653303,14.55306100736965,120.0,3,0.0,-100.0
2025-04-02,Luis Castillo,over,6.5,7.595029455869199,1.0950294558691986,15.052411479840975,100.0,5,0.0,-100.0
2025-04-02,Framber Valdez,over,5.5,7.195123578711154,1.6951235787111545,10.27742010030645,-125.0,9,1.0,80.0
2025-04-02,Sonny Gray,over,6.5,7.036164881092637,0.5361648810926374,23.63586184002541,130.0,9,1.0,129.99999999999997
2025-04-02,Clay Holmes,under,4.5,4.218947314970723,0.2810526850292767,16.94760563468991,125.0,6,0.0,-100.0
2025-04-02,Paul Skenes,under,7.5,5.585467203160444,1.914532796839556,19.368910234367387,-110.0,6,1.0,90.90909090909092
2025-04-02,Ben Lively,over,3.5,3.581657409227893,0.0816574092278932,13.794155976666566,125.0,4,1.0,125.0
2025-04-03,Carlos Carrasco,over,3.5,4.17287572455594,0.67287572455594,23.06607613813712,125.0,5,1.0,125.0
2025-04-04,Dean Kremer,over,4.5,4.997663633306712,0.4976636333067121,12.32474403482644,110.0,1,0.0,-100.0
2025-04-04,Brandon Pfaadt,over,5.5,6.420909466936768,0.9209094669367685,7.625070671715662,-110.0,4,0.0,-100.0
2025-04-04,Yoshinobu Yamamoto,under,5.5,4.853975739510371,0.6460242604896287,19.926251925418235,120.0,5,1.0,120.0
2025-04-05,Andre Pallante,over,4.5,4.965770061718096,0.4657700617180964,19.8496674380442,125.0,6,1.0,125.0
2025-04-05,Jacob deGrom,under,6.5,4.706816941965433,1.7931830580345671,39.132453471089846,125.0,3,1.0,125.0
2025-04-05,AJ Smith-Shawver,under,4.5,4.276128113062898,0.2238718869371023,21.202404157127187,135.0,6,0.0,-100.0
2025-04-05,Nick Pivetta,under,5.5,5.1799913105534285,0.3200086894465714,7.111694890327569,105.0,4,1.0,105.0
2025-04-05,Roki Sasaki,under,4.5,1.9724089106893496,2.5275910893106506,9.498793580694596,-150.0,4,1.0,66.66666666666666
2025-04-05,Cal Quantrill,over,3.5,4.391002104256423,0.8910021042564233,7.242914123249799,-110.0,4,1.0,90.90909090909092
2025-04-05,Taj Bradley,over,5.5,6.385404759527879,0.8854047595278791,9.601435745453967,-105.0,7,1.0,95.23809523809524
2025-04-06,Tyler Glasnow,under,6.5,5.973097142441341,0.5269028575586594,15.434818135002793,115.0,2,1.0,115.0
2025-04-06,Drew Rasmussen,under,4.5,2.0155090978327315,2.4844909021672685,37.53749225570423,110.0,4,1.0,110.0
2025-04-06,Sean Newcomb,under,3.5,2.2436012315872333,1.2563987684127669,20.066462064173795,105.0,5,0.0,-100.0
2025-04-06,Bowden Francis,over,4.5,5.209646076151349,0.7096460761513486,7.278386415238525,-105.0,6,1.0,95.23809523809524
2025-04-06,Jackson Jobe,under,4.5,3.847743519908237,0.6522564800917632,11.837132220767565,105.0,4,1.0,105.0
2025-04-07,Justin Steele,under,5.5,4.545443635907849,0.9545563640921512,16.028815638922577,105.0,8,0.0,-100.0
2025-04-07,Nathan Eovaldi,under,5.5,4.754544909630454,0.7454550903695463,13.142657273446812,105.0,4,1.0,105.0
2025-04-08,Kyle Hendricks,over,3.5,4.23617754162544,0.7361775416254401,13.013180744255216,105.0,4,1.0,105.0
2025-04-08,Carlos Carrasco,over,4.5,4.797035752623367,0.2970357526233673,9.386324250437838,110.0,3,0.0,-100.0
2025-04-08,Paul Skenes,under,6.5,5.505130205248912,0.9948697947510876,22.264225628457712,115.0,7,0.0,-100.0
2025-04-08,Brad Lord,over,2.5,4.239679504772319,1.7396795047723188,29.20539813343101,110.0,4,1.0,110.0
2025-04-08,Cole Ragans,under,6.5,6.061705934344861,0.438294065655139,14.1121265132084,115.0,11,0.0,-100.0
2025-04-08,Easton Lucas,under,3.5,3.360102397184932,0.139897602815068,7.068814747356855,110.0,8,0.0,-100.0
2025-04-09,Tanner Houck,over,4.5,4.56105424249279,0.0610542424927897,10.946179598359528,120.0,2,0.0,-100.0
2025-04-09,Luis Castillo,over,3.5,6.6862958009599405,3.1862958009599405,21.17218723281352,-130.0,6,1.0,76.92307692307692
2025-04-09,Erick Fedde,over,4.5,5.030378596173221,0.5303785961732208,18.172286995182983,120.0,2,0.0,-100.0
2025-04-09,Taijuan Walker,over,3.5,5.235460388902284,1.7354603889022844,12.753223882598618,-120.0,5,1.0,83.33333333333334
2025-04-09,Tyler Mahle,under,4.5,4.074348985321273,0.4256510146787269,13.92284656828866,115.0,4,1.0,115.0
2025-04-09,Max Fried,over,6.5,6.909895975041219,0.409895975041219,16.33067844474889,120.0,11,1.0,120.0
2025-04-10,Walker Buehler,over,3.5,3.669839356695312,0.169839356695312,15.19047644351078,125.0,7,1.0,125.0
2025-04-11,Tanner Bibee,over,5.5,5.780209914550759,0.2802099145507588,11.737231942490125,115.0,4,0.0,-100.0
2025-04-11,Mitchell Parker,over,4.5,5.146211559768725,0.6462115597687248,19.929080191658024,120.0,3,0.0,-100.0
2025-04-13,Kodai Senga,over,5.5,7.18924090497458,1.6892409049745796,28.58419456468858,110.0,4,0.0,-100.0
2025-04-13,Colin Rea,over,3.5,3.853434547072615,0.3534345470726148,28.58439173789453,145.0,5,1.0,145.00000000000003
2025-04-13,Zack Wheeler,over,6.5,6.655207577214847,0.1552075772148473,7.295004145176287,110.0,3,0.0,-100.0
2025-04-13,Kyle Hendricks,over,3.5,3.6486240063493054,0.1486240063493054,19.9593828417707,135.0,1,0.0,-100.0
2025-04-14,Tarik Skubal,under,6.5,6.251550364297976,0.2484496357020242,11.258274675020708,115.0,9,0.0,-100.0
2025-04-14,Paul Skenes,under,6.5,5.837982112756896,0.6620178872431044,22.89868662052776,125.0,6,1.0,125.0
2025-04-14,Grant Holmes,over,4.5,4.648497238046435,0.1484972380464349,14.852721637445343,125.0,4,0.0,-100.0
2025-04-14,Brad Lord,over,3.5,4.573074453200066,1.073074453200066,34.848799166234855,135.0,1,0.0,-100.0
2025-04-14,Carlos Carrasco,over,3.5,4.8254641864234245,1.3254641864234245,12.650719413305625,-110.0,4,1.0,90.90909090909092
2025-04-14,Joe Ryan,under,5.5,5.169895127118348,0.3301048728816518,15.104584474316752,120.0,8,0.0,-100.0
2025-04-15,Jake Irvin,over,4.5,4.798697515223005,0.2986975152230053,12.015791243533746,115.0,6,1.0,115.0
2025-04-15,Spencer Schwellenbach,over,4.5,5.917778936070365,1.4177789360703654,11.399614079515864,-115.0,3,0.0,-100.0
2025-04-15,Merrill Kelly,over,4.5,5.748610444119752,1.248610444119752,7.285296324803886,-120.0,9,1.0,83.33333333333334
2025-04-15,Sean Burke,over,4.5,4.967468299493322,0.4674682994933219,9.220558558921876,105.0,2,0.0,-100.0
2025-04-16,Spencer Strider,under,5.5,4.169077538846398,1.3309224611536017,26.940226983331904,115.0,5,1.0,115.0
2025-04-16,Aaron Nola,over,6.5,7.606792229106879,1.1067922291068788,23.846534439270783,115.0,8,1.0,115.0
2025-04-16,Dean Kremer,under,4.5,4.213568154013152,0.286431845986848,9.230279751711324,110.0,2,1.0,110.0
2025-04-16,Bailey Falter,under,3.5,3.480358148136408,0.0196418518635921,17.8251737767794,135.0,2,1.0,135.0
2025-04-16,Nick Pivetta,under,5.5,5.251541888663828,0.2484581113361716,13.845807267045773,120.0,6,0.0,-100.0
2025-04-16,Zack Littell,over,5.5,5.873927712090142,0.3739277120901416,15.77854018502256,120.0,5,0.0,-100.0
2025-04-16,Sean Newcomb,over,4.5,4.885737930298316,0.3857379302983164,18.59539510429474,125.0,4,0.0,-100.0
2025-04-16,Kris Bubic,under,5.5,4.9178307122765785,0.5821692877234215,10.848732702413264,105.0,6,0.0,-100.0
2025-04-17,Andre Pallante,over,4.5,4.527376611223487,0.0273766112234872,12.93393446482931,125.0,2,0.0,-100.0
2025-04-17,Andrew Heaney,over,4.5,5.467118371251619,0.9671183712516188,8.212938127679925,-110.0,4,0.0,-100.0
2025-04-18,Colin Rea,over,3.5,4.193343368470933,0.6933433684709334,7.060934132063911,-105.0,5,1.0,95.23809523809524
2025-04-18,Corbin Burnes,over,5.5,6.173315861883668,0.6733158618836681,14.86800108178301,110.0,3,0.0,-100.0
2025-04-18,Bryan Woo,over,4.5,5.256417778226745,0.7564177782267452,16.058812488020756,110.0,4,0.0,-100.0
2025-04-18,Zack Wheeler,under,7.5,6.805605895463724,0.6943941045362756,9.686542964384737,100.0,13,0.0,-100.0
2025-04-18,Chris Paddack,over,4.5,4.554536573160836,0.0545365731608358,15.883603717128182,130.0,6,1.0,129.99999999999997
2025-04-19,Garrett Crochet,under,7.5,6.870187885005056,0.6298121149949436,8.801167241073383,100.0,7,1.0,100.0
2025-04-19,Chase Dollander,over,4.5,5.039218172133199,0.5392181721331992,15.618073204499105,115.0,5,1.0,115.0
2025-04-19,Logan Gilbert,over,5.5,6.29851721624252,0.7985172162425203,13.881002682971966,105.0,9,1.0,105.0
2025-04-19,Hunter Greene,under,6.5,6.145039502774823,0.3549604972251767,12.862296578363727,115.0,4,1.0,115.0
2025-04-19,Michael King,under,5.5,5.267579361919914,0.2324206380800859,13.598144380104271,120.0,7,0.0,-100.0
2025-04-19,Nathan Eovaldi,over,5.5,6.362009852183832,0.8620098521838324,14.759351016184652,105.0,7,1.0,105.0
2025-04-19,Shane Baz,under,6.5,5.383227180058964,1.116772819941036,7.814337494054346,-115.0,3,1.0,86.95652173913042
2025-04-19,Paul Skenes,under,6.5,5.613022148022559,0.8869778519774414,20.717927307578744,115.0,4,1.0,115.0
2025-04-19,Cal Quantrill,over,3.5,3.846398857491789,0.3463988574917889,10.111898178635336,110.0,0,0.0,-100.0
2025-04-20,Logan Henderson,under,4.5,2.9292409977174465,1.5707590022825535,8.94207944426838,-125.0,9,0.0,-100.0
2025-04-20,Max Fried,over,6.5,6.940917694097587,0.4409176940975872,16.80607222247925,120.0,2,0.0,-100.0
2025-04-20,Logan Allen,over,4.5,4.8313502400943324,0.3313502400943324,9.890856716480778,110.0,5,1.0,110.0
2025-04-20,Grant Holmes,over,5.5,6.199319293238156,0.6993192932381556,15.241560117660535,110.0,7,1.0,110.0
2025-04-20,Framber Valdez,over,5.5,5.943098074289809,0.4430980742898089,8.873129201666252,105.0,2,0.0,-100.0
2025-04-22,Nick Pivetta,over,6.5,7.234778021410716,0.7347780214107162,12.993639571607652,105.0,6,0.0,-100.0
2025-04-22,Mitchell Parker,under,4.5,4.403220047817576,0.0967799521824241,11.499658012477854,120.0,4,1.0,120.0
2025-04-23,Miles Mikolas,over,3.5,3.8109470818315017,0.3109470818315016,12.200254932935708,115.0,2,0.0,-100.0
2025-04-23,Ryan Gusto,over,3.5,4.485897268679248,0.9858972686792482,13.615245669698783,100.0,6,1.0,100.0
2025-04-23,Sean Newcomb,over,4.5,5.564070462063134,1.0640704620631336,14.646792873146408,100.0,8,1.0,100.0
2025-04-23,Bowden Francis,over,4.5,5.172347845137567,0.6723478451375673,9.384836985408974,100.0,2,0.0,-100.0
2025-04-24,Cole Ragans,under,8.5,6.471143325667623,2.028856674332377,26.31707887268233,100.0,4,1.0,100.0
2025-04-25,Carlos Carrasco,over,3.5,4.106832259680751,0.6068322596807514,16.621396348623406,115.0,2,0.0,-100.0
2025-04-25,Seth Lugo,over,4.5,5.07368681191928,0.5736868119192797,13.429456899208535,110.0,8,1.0,110.0
2025-04-25,Kyle Hendricks,over,3.5,3.889370143462656,0.3893701434626559,16.015711096158537,120.0,3,0.0,-100.0
2025-04-25,Taijuan Walker,over,3.5,4.11028213678995,0.6102821367899498,8.532517444013354,100.0,4,1.0,100.0
2025-04-26,Tyler Gilbert,over,1.5,3.587375015204094,2.087375015204094,52.34019063249462,140.0,1,0.0,-100.0
2025-04-26,Brad Lord,over,3.5,4.505489555608901,1.005489555608901,28.109084392932083,125.0,3,0.0,-100.0
2025-04-26,Framber Valdez,over,4.5,5.339615366067488,0.8396153660674877,14.450210329850488,105.0,5,1.0,105.0
2025-04-27,Tarik Skubal,under,6.5,6.249484182588082,0.2505158174119177,13.877575190933278,120.0,11,0.0,-100.0
2025-04-27,Nick Lodolo,over,5.5,6.327280800081824,0.8272808000818239,19.85424492439521,115.0,9,1.0,115.0
2025-04-27,Kris Bubic,under,4.5,4.48319817580664,0.0168018241933598,7.754484333819445,115.0,4,1.0,115.0
2025-04-27,Tyler Glasnow,under,6.5,5.328497557664496,1.1715024423355036,27.65161677863953,120.0,0,1.0,120.0
2025-04-27,Bailey Falter,over,3.5,3.613319898533496,0.1133198985334962,14.295731806603406,125.0,2,0.0,-100.0
2025-04-28,Tomoyuki Sugano,over,3.5,4.0005107048456106,0.5005107048456106,9.690828520979268,105.0,8,1.0,105.0
2025-04-29,Miles Mikolas,over,3.5,4.426696483315855,0.9266964833158546,7.698867067255999,-110.0,4,1.0,90.90909090909092
2025-04-29,Taj Bradley,over,5.5,6.0284394466913565,0.5284394466913565,10.087565979860646,105.0,2,0.0,-100.0
2025-04-29,Michael Lorenzen,over,4.5,4.771195883795064,0.2711958837950643,11.6013482880729,115.0,4,0.0,-100.0
2025-04-29,Shota Imanaga,over,5.5,6.785196357867167,1.285196357867167,7.712808740317822,-120.0,3,0.0,-100.0
2025-04-29,Chris Paddack,under,3.5,3.4098914497539505,0.0901085502460494,8.864582714189673,115.0,2,1.0,115.0
2025-04-30,Carlos Carrasco,over,3.5,4.438163886435751,0.9381638864357508,18.629449476009984,110.0,5,1.0,110.0
2025-04-30,Chase Dollander,over,4.5,4.734568132397963,0.2345681323979631,8.46625472695397,110.0,4,0.0,-100.0
2025-04-30,Tobias Myers,over,4.5,4.999058160936745,0.4990581609367446,12.345057693392892,110.0,3,0.0,-100.0
2025-04-30,Noah Cameron,over,4.5,4.53014457746571,0.0301445774657098,7.956570830221832,115.0,3,0.0,-100.0
2025-04-30,Drew Rasmussen,under,4.5,4.48662199037155,0.0133780096284503,12.712051383970346,125.0,3,1.0,125.0
2025-05-01,Ben Lively,over,4.5,4.783191536177,0.2831915361770001,19.58092560673743,130.0,2,0.0,-100.0
2025-05-01,Brad Lord,over,3.5,4.299685722048301,0.7996857220483014,11.11923825347121,100.0,4,1.0,100.0
2025-05-02,Yoshinobu Yamamoto,under,5.5,5.251579791016043,0.2484202089839566,16.43261350318248,125.0,6,0.0,-100.0
2025-05-02,Mitch Keller,over,4.5,5.35911086257369,0.8591108625736901,17.517407462663602,110.0,3,0.0,-100.0
2025-05-02,Logan Allen,over,3.5,4.174157907508108,0.6741579075081079,14.88011066184617,110.0,4,1.0,110.0
2025-05-02,Valente Bellozo,over,2.5,4.076383694611691,1.5763836946116907,21.114664527480432,100.0,1,0.0,-100.0
2025-05-02,Hunter Greene,over,7.5,7.57494078660778,0.0749407866077795,13.687732849427803,125.0,12,1.0,125.0
2025-05-03,Osvaldo Bido,over,4.5,4.823769553846466,0.323769553846466,12.393251969200826,115.0,4,0.0,-100.0
2025-05-03,Tomoyuki Sugano,over,3.5,3.716676569121483,0.2166765691214829,21.08364359628555,135.0,4,1.0,135.0
2025-05-03,Nick Lodolo,over,5.5,6.109016400293853,0.6090164002938527,11.227969656127712,105.0,4,0.0,-100.0
2025-05-03,Jameson Taillon,over,4.5,5.066934309378731,0.5669343093787313,21.4266776699272,125.0,5,1.0,125.0
2025-05-03,Aaron Nola,over,5.5,6.432868537006496,0.9328685370064962,7.777519095034268,-110.0,8,1.0,90.90909090909092
2025-05-04,Andrew Heaney,over,3.5,5.098841386457664,1.5988413864576645,7.3790888292496355,-130.0,3,0.0,-100.0
2025-05-04,Shota Imanaga,over,5.5,6.233164195629222,0.7331641956292216,15.726495744911272,110.0,4,0.0,-100.0
2025-05-04,Jack Kochanowicz,over,3.5,4.309115187246509,0.8091151872465092,11.246840947794778,100.0,1,0.0,-100.0
2025-05-04,Stephen Kolek,over,3.5,4.370234233974412,0.8702342339744122,12.070924193125787,100.0,4,1.0,100.0
2025-05-04,Edward Cabrera,over,5.5,5.828041851795224,0.3280418517952244,9.842242833951886,110.0,4,0.0,-100.0
2025-05-05,Shane Smith,over,3.5,4.064265568807692,0.5642655688076923,10.595415008611331,105.0,5,1.0,105.0
2025-05-05,Cole Ragans,under,6.5,5.827504749342444,0.6724952506575557,17.590870331990605,115.0,11,0.0,-100.0
2025-05-07,Grant Holmes,over,5.5,6.767653496445267,1.2676534964452673,9.6327925246385,-115.0,5,0.0,-100.0
2025-05-07,Framber Valdez,over,5.5,6.470457222968915,0.970457222968915,13.410303710168936,100.0,7,1.0,100.0
2025-05-07,Merrill Kelly,over,4.5,4.620996066779981,0.1209960667799814,9.33208769420506,115.0,6,1.0,115.0
2025-05-07,Michael Wacha,over,4.5,5.218421027378234,0.7184210273782341,7.395300976863761,-105.0,5,1.0,95.23809523809524
2025-05-07,Robbie Ray,over,5.5,6.1920188398818174,0.6920188398818174,9.65406451278814,100.0,5,0.0,-100.0
2025-05-07,Hunter Greene,under,6.5,6.161758757604575,0.3382412423954246,17.848670613774598,125.0,6,1.0,125.0
2025-05-07,Gunnar Hoglund,over,3.5,5.783701152232768,2.2837011522327684,14.118506481152547,-130.0,3,0.0,-100.0
2025-05-07,Michael Soroka,under,3.5,3.21962727832638,0.2803727216736198,14.338283163422648,120.0,8,0.0,-100.0
2025-05-07,Sonny Gray,over,6.5,6.53727880425601,0.0372788042560099,13.090881849668456,125.0,8,1.0,125.0
2025-05-07,Max Fried,over,5.5,5.959711672605561,0.459711672605561,17.09369078647637,120.0,8,1.0,120.0
2025-05-07,Dylan Cease,under,5.5,5.249767183200125,0.2502328167998753,8.697151375410883,110.0,9,0.0,-100.0
2025-05-08,Davis Martin,over,3.5,3.658861744906925,0.1588617449069249,15.01676548374613,125.0,2,0.0,-100.0
2025-05-08,Dean Kremer,over,4.5,4.7543089774076455,0.2543089774076454,11.346673065917212,115.0,8,1.0,115.0
2025-05-09,Hunter Dobbins,over,3.5,3.54931137269128,0.0493113726912799,10.764216701598428,120.0,6,1.0,120.0
2025-05-09,Jose Quintana,over,4.5,4.99441052501945,0.4944105250194504,14.950620413364534,115.0,3,0.0,-100.0
2025-05-09,Bryce Elder,over,4.5,4.50879919305588,0.0087991930558803,15.142573459606425,130.0,8,1.0,129.99999999999997
2025-05-10,Garrett Crochet,over,6.5,6.5295549238334525,0.0295549238334524,12.968460719579513,125.0,9,1.0,125.0
2025-05-10,Tobias Myers,over,3.5,4.6882528924808105,1.1882528924808105,13.495131389465598,-105.0,3,0.0,-100.0
2025-05-10,Edward Cabrera,over,5.5,5.661442863178977,0.1614428631789772,9.943941199471451,115.0,2,0.0,-100.0
2025-05-10,Cole Ragans,under,7.5,6.195896393170587,1.304103606829413,10.065825435321562,-115.0,8,0.0,-100.0
2025-05-10,Andrew Heaney,over,4.5,5.667772422733964,1.1677724227339636,27.598534622087826,120.0,2,0.0,-100.0
2025-05-10,Tanner Bibee,over,5.5,5.893508665954467,0.3935086659544673,16.079242221383073,120.0,3,0.0,-100.0
2025-05-11,Zac Gallen,under,5.5,5.035727638490725,0.4642723615092752,11.837829321838932,110.0,5,1.0,110.0
2025-05-11,Zack Wheeler,under,6.5,6.123013474466307,0.3769865255336926,13.193133967603476,115.0,8,0.0,-100.0
2025-05-11,Chris Sale,under,7.5,6.865510404947907,0.6344895950520932,11.587085105698035,105.0,8,0.0,-100.0
2025-05-11,Chad Patrick,over,4.5,4.916865273898017,0.4168652738980167,8.498623803725957,105.0,4,0.0,-100.0
2025-05-11,Nathan Eovaldi,under,5.5,5.286620834916845,0.2133791650831549,15.879032129869277,125.0,7,0.0,-100.0
2025-05-11,Griffin Canning,under,4.5,4.346847379261527,0.1531526207384725,9.818568180338085,115.0,5,0.0,-100.0
2025-05-11,Seth Lugo,over,5.5,5.686538485711489,0.1865384857114893,7.7576705422995325,110.0,5,0.0,-100.0
2025-05-11,Lucas Giolito,over,4.5,5.111615156755823,0.611615156755823,19.40595370127661,120.0,5,1.0,120.0
2025-05-12,Cal Quantrill,over,3.5,4.370591259463943,0.8705912594639429,20.48140156494237,115.0,1,0.0,-100.0
2025-05-12,Ben Lively,over,3.5,4.628495848046376,1.1284958480463765,12.739218174321444,-105.0,1,0.0,-100.0
2025-05-12,Freddy Peralta,over,5.5,5.894862179823135,0.3948621798231349,8.184107157192933,105.0,4,0.0,-100.0
